Student_ID,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,Generation
18386,4.9,3.1,7.7,2.7,4.7,2.73,Low,Millennials
18387,8.6,1.1,8.6,2.5,3.5,3.13,Moderate,Millennials
18388,5.7,2.2,6.6,2.5,2.9,3.21,Moderate,Millennials
18389,4.2,1.8,7.7,3.0,3.3,2.7,Low,Millennials
18390,5.8,1.6,8.5,2.8,5.4,2.69,Low,Millennials
18391,6.4,2.6,9.3,0.0,4.6,3.07,Low,Millennials
18392,2.9,3.4,6.7,4.0,4.9,2.56,Moderate,Millennials
18393,4.8,2.2,8.8,2.6,7.8,3.57,Moderate,Millennials
18394,7.4,2.0,8.1,1.6,3.2,3.19,Low,Millennials
18395,5.3,2.5,7.6,3.4,2.8,3.21,Moderate,Millennials
18396,8.1,1.1,8.5,1.1,5.0,3.43,High,Millennials
18397,4.3,2.4,7.8,2.1,3.6,3.79,High,Millennials
18398,6.3,2.4,7.5,1.4,5.1,3.25,Moderate,Millennials
18399,4.5,0.0,8.2,4.5,1.3,3.02,Low,Millennials
18400,4.8,1.1,8.3,1.3,2.7,3.16,Low,Millennials
18401,7.4,1.5,6.1,1.9,3.2,3.29,Moderate,Millennials
18402,4.3,3.9,8.0,2.5,2.2,2.87,Low,Millennials
18403,3.9,2.4,8.9,2.3,5.0,2.61,Moderate,Millennials
18404,6.1,1.8,7.5,2.2,4.5,2.39,Low,Millennials
18405,7.6,2.6,6.5,1.4,3.6,3.22,Moderate,Millennials
18406,7.3,1.9,9.5,3.1,3.4,2.74,Low,Millennials
18407,4.7,3.1,7.5,2.6,2.8,2.29,High,Millennials
18408,4.8,2.0,9.1,2.4,1.0,2.53,Low,Millennials
18409,8.1,3.4,8.7,0.2,2.0,3.31,Low,Millennials
18410,6.0,1.7,7.8,3.5,3.6,3.09,Moderate,Millennials
18411,6.3,1.7,6.9,3.2,4.8,2.29,Moderate,Millennials
18412,4.9,2.2,7.9,1.4,2.2,2.93,Moderate,Millennials
18413,5.7,2.5,6.1,2.2,5.4,3.13,Moderate,Millennials
18414,7.1,2.4,9.6,1.6,5.7,2.52,Moderate,Millennials
18415,5.1,1.6,8.3,1.0,2.8,3.27,Moderate,Millennials
18416,7.7,1.5,6.1,1.4,5.3,3.39,Moderate,Millennials
18417,6.2,2.2,8.1,1.5,5.3,3.76,Moderate,Millennials
18418,5.3,3.6,7.2,1.2,4.5,2.98,Low,Millennials
18419,8.0,2.8,8.1,2.8,5.4,2.99,Moderate,Millennials
18420,7.5,1.9,8.2,2.6,5.8,2.86,Moderate,Millennials
18421,3.7,3.5,8.7,3.3,0.7,3.15,Moderate,Millennials
18422,5.5,1.3,9.4,2.9,5.5,3.7,High,Millennials
18423,8.6,2.5,9.1,1.7,7.0,2.95,Moderate,Millennials
18424,5.6,2.6,6.3,2.8,3.8,2.79,Moderate,Millennials
18425,5.6,5.2,9.7,1.8,6.0,2.86,Moderate,Millennials
18426,6.2,2.6,7.0,4.0,3.8,2.98,Low,Millennials
18427,6.1,1.8,8.0,0.5,3.4,2.99,Moderate,Millennials
18428,7.4,2.0,7.5,4.3,2.9,3.38,Low,Millennials
18429,6.7,0.9,8.3,2.1,4.8,2.95,Moderate,Millennials
18430,4.8,0.5,8.7,1.5,4.9,2.89,High,Millennials
18431,4.4,2.6,8.0,1.4,5.2,2.81,Low,Millennials
18432,6.0,0.9,6.9,3.7,4.1,2.54,Low,Millennials
18433,3.5,2.8,7.8,1.6,3.9,2.83,Low,Millennials
18434,5.0,3.3,8.5,1.7,4.2,2.46,High,Millennials
18435,4.2,3.8,7.9,2.9,3.4,2.86,Low,Millennials
18436,6.6,2.9,5.9,1.3,3.9,3.31,Moderate,Millennials
18437,7.7,0.3,8.0,2.0,3.5,2.67,Moderate,Millennials
18438,5.1,1.4,8.6,1.4,6.1,2.2,Moderate,Millennials
18439,5.7,1.6,9.1,2.3,5.2,2.63,Moderate,Millennials
18440,5.5,2.8,7.5,0.0,2.6,3.27,Moderate,Millennials
18441,5.1,1.7,8.2,2.0,6.0,2.54,Low,Millennials
18442,5.6,2.6,8.3,1.3,2.9,2.87,Moderate,Millennials
18443,7.1,0.6,7.7,2.5,4.1,3.02,Moderate,Millennials
18444,5.0,2.7,7.7,2.5,1.5,2.84,Moderate,Millennials
18445,4.3,2.0,8.9,0.0,5.4,3.32,Moderate,Millennials
18446,6.0,1.7,5.8,0.7,4.5,3.19,Low,Millennials
18447,7.6,3.9,8.8,4.1,3.2,2.96,Moderate,Millennials
18448,7.0,3.2,8.2,0.5,5.8,3.53,Moderate,Millennials
18449,5.8,1.8,7.5,1.6,5.8,3.24,Moderate,Millennials
18450,5.9,0.0,6.7,1.5,4.8,3.27,Moderate,Millennials
18451,4.7,1.2,7.8,2.6,3.7,3.31,Moderate,Millennials
18452,6.5,1.6,7.8,2.9,5.6,2.7,Moderate,Millennials
18453,6.4,0.6,8.3,0.0,2.9,2.9,Low,Millennials
18454,6.4,1.8,9.1,3.1,2.6,3.4,Moderate,Millennials
18455,6.3,2.1,6.9,1.0,4.9,2.82,Moderate,Millennials
18456,5.4,2.4,7.8,2.2,3.0,3.08,High,Millennials
18457,5.9,2.8,8.0,3.1,7.7,3.0,Low,Millennials
18458,4.6,1.7,8.4,2.0,2.3,3.54,Moderate,Millennials
18459,5.2,2.8,8.3,2.2,2.9,3.08,High,Millennials
18460,7.5,2.6,8.6,1.8,1.5,3.1,Moderate,Millennials
18461,5.4,0.7,8.0,0.6,2.8,3.55,Low,Millennials
18462,4.1,2.0,7.4,1.5,4.2,2.85,Moderate,Millennials
18463,6.4,1.6,7.8,2.4,4.9,3.15,Moderate,Millennials
18464,5.4,1.0,8.1,1.6,2.6,3.17,Moderate,Millennials
18465,4.0,1.4,7.0,1.9,3.9,3.3,Moderate,Millennials
18466,3.8,2.6,7.2,2.4,2.0,2.89,Moderate,Millennials
18467,6.1,2.7,6.6,1.7,4.8,2.76,Moderate,Millennials
18468,6.2,2.2,7.9,1.0,4.8,2.99,High,Millennials
18469,5.0,1.0,8.2,1.1,4.4,3.11,Moderate,Millennials
18470,5.2,1.8,7.1,3.5,6.2,2.83,Low,Millennials
18471,3.7,1.8,8.8,3.5,5.2,3.46,Moderate,Millennials
18472,5.7,0.0,8.2,3.3,2.0,3.01,Moderate,Millennials
18473,7.7,1.1,7.4,1.0,4.1,2.72,Low,Millennials
18474,5.0,3.7,8.2,3.2,2.8,3.3,Moderate,Millennials
18475,5.4,4.0,7.1,3.7,2.1,3.45,Moderate,Millennials
18476,7.6,0.7,7.6,1.7,0.3,2.84,Moderate,Millennials
18477,6.3,4.6,6.9,3.1,4.1,2.63,Moderate,Millennials
18478,6.6,3.4,8.4,3.0,4.3,3.14,Low,Millennials
18479,6.9,2.9,6.4,3.7,4.2,2.9,Low,Millennials
18480,6.0,1.7,8.9,1.7,3.8,2.65,Low,Millennials
18481,5.9,3.0,9.7,1.2,4.9,3.1,Moderate,Millennials
18482,5.6,2.1,9.5,2.5,3.2,3.05,Low,Millennials
18483,6.2,2.1,8.0,3.5,4.8,3.23,Moderate,Millennials
18484,4.9,0.8,9.0,3.9,1.8,3.41,High,Millennials
18485,4.2,2.1,8.3,0.9,3.8,3.43,Moderate,Millennials
18486,4.5,4.4,7.6,1.8,4.4,2.29,Moderate,Millennials
18487,7.6,1.8,7.9,0.0,2.3,3.12,Moderate,Millennials
18488,5.4,1.2,7.8,0.2,1.0,2.97,Moderate,Millennials
18489,6.7,1.9,8.1,2.7,6.9,2.91,Low,Millennials
18490,4.8,2.7,7.7,3.1,3.2,2.81,Moderate,Millennials
18491,3.5,3.9,8.0,2.9,3.1,2.92,Moderate,Millennials
18492,3.1,1.9,8.4,2.2,5.8,3.28,Low,Millennials
18493,4.3,3.8,7.6,0.8,4.8,2.87,Moderate,Millennials
18494,3.5,0.8,7.5,1.7,3.8,2.64,Low,Millennials
18495,3.7,3.2,7.3,0.5,3.7,2.72,High,Millennials
18496,7.7,2.9,8.6,0.2,2.5,2.9,Moderate,Millennials
18497,4.5,2.5,7.7,3.7,6.2,3.14,Moderate,Millennials
18498,3.6,5.0,6.5,0.5,5.6,3.18,Low,Millennials
18499,6.2,2.4,8.1,0.0,3.1,3.07,Moderate,Millennials
18500,6.4,3.3,7.7,1.0,6.6,2.87,Low,Millennials
18501,6.7,3.7,8.7,3.2,3.2,2.67,Moderate,Millennials
18502,4.8,2.6,7.4,4.3,3.8,2.85,Moderate,Millennials
18503,9.1,2.6,7.4,3.7,4.0,2.91,High,Millennials
18504,5.7,2.7,5.8,2.0,4.9,3.38,Moderate,Millennials
18505,5.6,3.0,6.0,4.0,5.9,2.75,Moderate,Millennials
18506,3.3,1.4,8.1,1.4,3.3,2.5,Moderate,Millennials
18507,4.7,0.7,9.1,1.3,3.0,3.18,Moderate,Millennials
18508,5.8,3.7,6.7,0.5,4.7,2.77,High,Millennials
18509,6.8,3.0,6.8,1.4,2.7,2.87,Moderate,Millennials
18510,5.8,2.6,7.8,1.5,4.9,2.62,Moderate,Millennials
18511,5.4,1.9,8.4,3.1,4.7,2.97,High,Millennials
18512,5.4,2.2,9.1,2.9,3.3,2.47,Low,Millennials
18513,4.4,3.8,8.7,4.0,0.9,2.68,High,Millennials
18514,6.3,2.5,9.6,2.2,2.6,2.85,Low,Millennials
18515,5.4,3.1,7.7,1.8,4.9,3.03,Low,Millennials
18516,9.6,2.0,5.7,3.0,5.5,3.53,High,Millennials
18517,4.5,2.7,9.5,1.6,3.9,3.17,High,Millennials
18518,5.9,4.2,7.5,2.7,4.3,3.21,Moderate,Millennials
18519,5.0,0.4,6.9,2.3,4.4,3.07,Moderate,Millennials
18520,6.4,1.8,8.6,0.0,5.0,3.14,High,Millennials
18521,6.2,4.3,6.7,0.4,3.8,3.26,High,Millennials
18522,5.9,5.0,7.2,1.5,5.7,3.2,Moderate,Millennials
18523,3.3,2.3,9.9,3.4,3.6,3.48,Moderate,Millennials
18524,4.6,5.1,6.9,1.3,3.9,2.73,Low,Millennials
18525,5.1,2.8,9.3,2.2,3.3,3.04,Low,Millennials
18526,6.4,5.4,7.7,1.9,2.6,3.64,Moderate,Millennials
18527,7.3,0.0,9.2,4.4,2.7,3.05,Low,Millennials
18528,4.8,0.5,7.6,2.7,6.4,2.75,Low,Millennials
18529,7.9,0.0,7.0,4.2,4.0,2.97,Moderate,Millennials
18530,6.6,3.7,8.0,2.4,3.5,3.1,Low,Millennials
18531,7.2,1.3,8.6,2.7,3.6,2.82,Low,Millennials
18532,5.9,2.4,9.1,3.6,2.8,2.81,Moderate,Millennials
18533,7.8,1.3,7.2,3.0,3.8,3.22,Moderate,Millennials
18534,6.1,1.7,7.7,2.0,6.6,2.28,Low,Millennials
18535,6.2,2.6,9.0,2.0,3.6,2.55,Low,Millennials
18536,4.9,2.0,6.7,2.1,4.1,2.5,Moderate,Millennials
18537,6.4,3.4,8.8,2.1,4.8,2.93,High,Millennials
18538,5.2,3.1,7.2,3.0,1.4,2.17,Low,Millennials
18539,7.2,2.8,8.6,2.7,4.6,3.28,Moderate,Millennials
18540,6.1,2.2,8.0,3.3,5.4,2.95,Low,Millennials
18541,4.8,1.5,8.2,1.2,5.8,3.07,Moderate,Millennials
18542,3.5,1.9,8.2,2.7,4.1,2.53,Moderate,Millennials
18543,5.4,2.9,8.8,1.7,7.0,2.69,High,Millennials
18544,6.0,2.0,8.7,3.9,4.7,3.43,High,Millennials
18545,6.9,3.0,8.8,1.9,1.7,2.92,Moderate,Millennials
18546,8.5,3.3,8.8,3.0,3.4,2.54,Moderate,Millennials
18547,4.7,2.2,7.6,2.0,3.5,2.61,Moderate,Millennials
18548,5.0,0.8,8.8,4.4,4.7,2.86,Low,Millennials
18549,4.0,1.7,7.7,2.6,5.0,2.96,Low,Millennials
18550,7.1,0.0,7.1,1.3,2.8,3.27,Moderate,Millennials
18551,4.7,2.5,7.5,1.7,4.0,3.08,Low,Millennials
18552,4.5,1.9,10.0,2.5,2.7,2.77,Moderate,Millennials
18553,4.0,2.1,6.4,1.9,3.2,3.28,Low,Millennials
18554,6.2,4.0,8.7,0.0,4.3,2.46,High,Millennials
18555,5.9,0.9,8.5,3.6,2.1,3.54,Low,Millennials
18556,7.7,0.9,6.8,0.5,4.8,2.84,Low,Millennials
18557,5.6,3.4,7.9,1.5,3.6,3.2,Low,Millennials
18558,6.2,1.5,7.5,2.7,2.1,2.97,Moderate,Millennials
18559,3.0,3.8,8.9,1.3,5.2,2.9,High,Millennials
18560,6.1,1.9,7.2,0.0,3.2,2.75,Moderate,Millennials
18561,6.0,0.0,8.1,2.6,2.5,3.12,Moderate,Millennials
18562,3.9,2.6,7.0,2.5,2.4,2.66,Moderate,Millennials
18563,5.6,1.9,7.5,3.1,5.3,2.73,High,Millennials
18564,5.0,0.3,7.8,1.0,3.0,2.59,Low,Millennials
18565,6.0,3.3,7.3,4.6,2.0,3.24,High,Millennials
18566,6.5,2.5,9.2,1.5,3.2,3.24,High,Millennials
18567,7.4,2.7,8.9,2.2,3.6,3.06,Moderate,Millennials
18568,4.1,3.5,7.6,1.7,2.6,3.63,High,Millennials
18569,5.1,0.0,6.7,2.6,5.5,3.27,Moderate,Millennials
18570,6.5,3.1,9.5,1.1,2.4,3.42,Moderate,Millennials
18571,7.7,1.7,7.6,3.1,3.9,3.09,Moderate,Millennials
18572,9.3,1.7,9.3,2.4,4.0,3.06,Low,Millennials
18573,5.8,3.6,7.2,3.4,5.3,3.12,Moderate,Millennials
18574,8.0,4.0,8.4,1.8,2.9,2.84,High,Millennials
18575,4.2,1.4,8.3,1.7,4.4,2.81,Low,Millennials
18576,5.1,3.8,8.8,4.0,5.4,2.87,High,Millennials
18577,5.3,0.8,8.8,2.2,2.1,3.07,Moderate,Millennials
18578,5.9,2.2,7.3,2.9,5.3,3.12,High,Millennials
18579,6.0,3.6,7.7,1.5,5.8,2.87,High,Millennials
18580,5.2,0.7,6.0,2.8,5.7,3.6,Low,Millennials
18581,4.7,1.7,6.5,3.9,4.9,2.84,High,Millennials
18582,6.3,2.1,7.2,2.7,2.9,3.29,Moderate,Millennials
18583,5.3,0.6,7.7,0.4,1.6,3.57,Moderate,Millennials
18584,6.7,0.4,7.2,1.7,5.3,2.14,Moderate,Millennials
18585,4.7,2.9,6.5,1.2,2.8,3.17,Moderate,Millennials
18586,5.2,2.0,9.1,2.0,5.6,3.31,Low,Millennials
18587,5.9,1.5,7.9,2.0,6.4,3.27,Moderate,Millennials
18588,4.4,0.8,6.8,0.0,6.2,3.31,Moderate,Millennials
18589,3.2,1.1,7.3,1.4,3.4,2.64,Moderate,Millennials
18590,6.7,1.5,7.3,3.6,3.8,2.84,Low,Millennials
18591,6.6,3.2,6.8,1.4,5.2,2.92,Moderate,Millennials
18592,5.6,1.8,7.2,3.1,3.4,3.38,Moderate,Millennials
18593,5.8,1.6,9.1,3.0,5.9,2.86,High,Millennials
18594,6.8,2.2,7.7,1.3,3.4,3.02,Moderate,Millennials
18595,6.5,3.0,8.0,3.4,5.4,3.37,Moderate,Millennials
18596,7.2,1.6,7.7,3.8,6.2,2.97,Moderate,Millennials
18597,6.4,0.6,9.3,2.4,3.3,3.23,Low,Millennials
18598,6.3,0.4,5.8,0.6,5.1,2.86,High,Millennials
18599,4.4,2.6,6.7,3.1,6.0,3.19,Moderate,Millennials
18600,8.0,0.0,10.0,2.6,2.9,3.28,Low,Millennials
18601,4.2,2.7,8.1,0.8,5.0,3.27,Moderate,Millennials
18602,6.4,2.6,6.9,2.0,5.3,3.17,Low,Millennials
18603,7.5,1.1,7.4,0.0,3.7,3.34,Moderate,Millennials
18604,6.0,2.6,7.1,1.1,6.9,3.03,Moderate,Millennials
18605,6.6,1.7,8.1,3.1,5.1,2.68,Moderate,Millennials
18606,4.3,0.0,5.3,3.5,4.7,3.2,Low,Millennials
18607,7.5,3.5,7.6,4.0,5.2,3.52,Low,Millennials
18608,5.7,0.2,6.3,1.9,3.2,3.0,Moderate,Millennials
18609,3.7,1.8,7.0,1.2,2.9,3.05,Moderate,Millennials
18610,4.0,1.4,8.3,3.0,2.3,3.05,Low,Millennials
18611,6.4,2.3,7.1,0.8,2.8,3.14,Low,Millennials
18612,8.0,3.6,8.4,2.0,5.2,3.02,High,Millennials
18613,4.2,0.9,9.6,1.5,4.1,3.08,Moderate,Millennials
18614,7.7,2.4,9.5,2.7,3.9,3.0,Moderate,Millennials
18615,7.6,1.4,8.9,1.8,5.5,3.05,Moderate,Millennials
18616,5.2,1.4,9.0,3.1,2.5,2.8,Low,Millennials
18617,6.6,4.2,9.7,0.9,4.6,2.76,Low,Millennials
18618,3.5,0.4,9.3,0.4,6.7,2.79,Moderate,Millennials
18619,3.9,0.5,9.6,0.8,1.6,3.16,High,Millennials
18620,5.6,4.1,8.2,1.6,6.0,2.48,High,Millennials
18621,4.9,3.8,8.6,1.6,8.0,3.35,Low,Millennials
18622,5.7,1.9,7.4,2.4,3.1,2.7,Low,Millennials
18623,4.9,2.5,8.1,2.7,3.4,3.01,Low,Millennials
18624,7.9,2.4,8.4,2.5,2.2,2.49,Low,Millennials
18625,7.1,2.0,8.4,2.2,1.0,2.94,Low,Millennials
18626,7.1,2.8,7.1,0.8,2.5,2.31,Moderate,Millennials
18627,6.8,2.4,8.3,2.0,6.0,2.96,High,Millennials
18628,5.9,0.8,8.3,2.0,6.0,3.09,Moderate,Millennials
18629,3.4,1.2,8.2,0.2,4.5,3.03,Moderate,Millennials
18630,6.1,2.7,7.3,1.8,2.5,3.44,Low,Millennials
18631,6.1,2.5,7.4,2.7,3.8,2.47,Low,Millennials
18632,4.0,1.1,9.5,3.0,6.3,3.2,Low,Millennials
18633,9.5,1.7,9.3,0.3,3.6,2.72,Low,Millennials
18634,5.2,0.5,6.8,2.4,5.4,3.6,High,Millennials
18635,3.9,3.2,6.6,1.0,5.4,3.21,Moderate,Millennials
18636,5.5,0.8,8.0,2.6,5.7,3.15,Low,Millennials
18637,7.0,2.5,8.5,1.0,1.8,2.94,Moderate,Millennials
18638,5.4,1.1,7.6,2.0,6.1,3.16,Moderate,Millennials
18639,7.5,2.1,7.9,1.8,5.6,2.73,High,Millennials
18640,6.9,4.0,7.6,2.3,2.5,2.54,Moderate,Millennials
18641,6.9,1.3,6.8,4.2,3.7,2.91,Moderate,Millennials
18642,7.2,2.3,7.9,2.8,2.9,2.87,High,Millennials
18643,4.8,2.9,7.7,1.5,4.3,3.24,Low,Millennials
18644,6.5,0.3,5.9,2.9,5.1,2.68,Low,Millennials
18645,7.9,3.3,8.5,2.5,2.9,3.17,Low,Millennials
18646,4.4,2.9,7.7,1.7,2.8,2.6,Low,Millennials
18647,6.3,3.3,9.4,0.7,4.7,2.88,High,Millennials
18648,6.9,1.8,7.5,2.5,5.4,3.07,High,Millennials
18649,4.2,1.5,7.8,1.1,4.7,3.3,Low,Millennials
18650,5.4,2.8,7.6,2.3,2.6,2.77,Moderate,Millennials
18651,6.2,1.7,8.6,1.9,1.0,3.37,Moderate,Millennials
18652,6.5,4.1,7.1,2.9,5.6,3.09,High,Millennials
18653,4.1,2.4,6.0,3.8,3.1,2.66,Low,Millennials
18654,7.3,0.4,8.8,1.5,5.6,3.04,Moderate,Millennials
18655,7.7,2.6,7.2,1.0,5.3,2.98,Low,Millennials
18656,5.6,2.3,8.1,3.0,5.0,3.73,Low,Millennials
18657,5.1,2.8,8.5,0.4,6.7,3.21,Moderate,Millennials
18658,5.0,1.9,8.1,0.0,3.4,3.11,Moderate,Millennials
18659,6.8,0.9,7.1,2.2,3.7,3.01,Moderate,Millennials
18660,6.0,2.7,7.1,1.9,6.9,3.09,Moderate,Millennials
18661,7.0,1.0,7.5,0.0,5.4,3.02,Moderate,Millennials
18662,6.4,2.8,7.0,1.7,3.6,3.0,Moderate,Millennials
18663,6.3,2.7,8.6,2.6,4.6,3.32,Moderate,Millennials
18664,7.3,4.3,6.8,0.0,2.8,2.6,Moderate,Millennials
18665,6.3,3.6,7.9,1.5,6.3,3.8,Low,Millennials
18666,7.9,2.5,8.8,1.1,4.8,3.37,Moderate,Millennials
18667,5.8,2.8,7.6,2.9,7.0,3.23,Moderate,Millennials
18668,6.7,2.3,8.3,1.5,5.1,2.78,Moderate,Millennials
18669,3.8,2.1,8.7,0.4,5.8,2.88,Moderate,Millennials
18670,5.6,1.9,7.4,1.5,3.2,2.98,Low,Millennials
18671,4.9,1.8,9.0,2.5,5.7,2.91,High,Millennials
18672,3.8,3.0,8.7,3.5,5.6,2.9,Low,Millennials
18673,4.4,2.6,8.1,0.7,3.6,2.74,Moderate,Millennials
18674,4.1,0.0,7.6,1.1,3.8,2.85,Moderate,Millennials
18675,6.5,2.9,8.0,1.2,5.2,3.0,Moderate,Millennials
18676,5.2,2.2,9.2,1.1,3.8,3.06,Moderate,Millennials
18677,7.8,3.0,8.3,4.1,6.2,3.38,Low,Millennials
18678,6.3,1.8,7.5,1.2,3.7,3.12,Moderate,Millennials
18679,4.1,2.6,9.4,3.0,4.9,3.15,Low,Millennials
18680,7.0,4.0,6.7,2.7,3.5,2.8,Moderate,Millennials
18681,2.6,2.7,8.8,1.6,2.0,2.61,Moderate,Millennials
18682,6.0,2.9,7.2,1.7,3.9,3.31,High,Millennials
18683,6.8,0.5,7.0,3.0,2.8,3.04,Moderate,Millennials
18684,4.3,0.4,8.1,1.3,4.6,2.86,Low,Millennials
18685,6.7,0.0,7.5,1.6,2.2,2.6,Moderate,Millennials
18686,4.1,1.0,7.9,2.8,5.9,2.63,Moderate,Millennials
18687,6.6,1.1,8.2,2.2,1.7,3.11,Moderate,Millennials
18688,4.4,2.1,7.0,3.8,3.1,3.85,Low,Millennials
18689,6.5,1.6,7.9,3.2,3.0,3.19,Moderate,Millennials
18690,5.6,1.7,7.7,3.4,4.4,2.72,Low,Millennials
18691,2.9,1.5,8.0,3.4,4.1,3.14,Moderate,Millennials
18692,6.4,1.8,7.4,2.0,4.9,2.99,Moderate,Millennials
18693,6.2,3.7,5.8,1.4,2.6,2.92,Moderate,Millennials
18694,5.8,3.4,7.6,1.2,5.0,3.07,Moderate,Millennials
18695,4.9,1.5,6.7,2.6,3.8,2.94,Low,Millennials
18696,4.8,1.9,7.7,3.5,4.7,3.51,Low,Millennials
18697,6.6,1.1,8.8,3.3,5.7,3.38,Moderate,Millennials
18698,6.7,2.5,7.5,3.4,5.1,2.46,Low,Millennials
18699,3.9,2.0,7.8,3.1,5.0,3.26,Low,Millennials
18700,6.3,2.0,8.2,0.7,5.2,3.15,Low,Millennials
18701,6.1,3.1,8.7,1.1,3.9,2.48,Moderate,Millennials
18702,3.5,3.3,7.5,2.6,4.0,2.55,Low,Millennials
18703,4.2,1.9,7.7,1.7,4.0,2.99,Moderate,Millennials
18704,6.3,2.6,7.6,1.8,5.0,2.37,Moderate,Millennials
18705,5.9,1.0,7.8,2.1,5.7,3.14,Low,Millennials
18706,6.1,2.0,6.4,2.4,6.5,3.17,Low,Millennials
18707,4.6,2.7,8.9,3.2,2.2,2.99,Moderate,Millennials
18708,5.5,1.5,6.6,2.7,2.8,3.13,Moderate,Millennials
18709,4.6,0.0,9.1,2.1,4.5,3.1,Moderate,Millennials
18710,5.5,3.9,7.4,2.9,5.4,2.97,Moderate,Millennials
18711,4.9,2.6,8.3,1.1,2.6,2.94,Moderate,Millennials
18712,7.2,3.7,6.3,3.2,2.6,2.1,Moderate,Millennials
18713,6.5,2.1,7.5,2.7,8.0,3.08,Moderate,Millennials
18714,5.1,3.0,9.4,1.4,4.3,3.62,Moderate,Millennials
18715,6.8,0.0,7.9,2.8,3.0,3.19,Moderate,Millennials
18716,4.9,3.4,8.2,1.7,2.6,3.1,Moderate,Millennials
18717,3.4,2.1,8.7,1.6,4.6,3.12,High,Millennials
18718,4.2,3.0,8.4,2.3,5.9,3.09,Moderate,Millennials
18719,5.8,3.4,8.5,3.5,3.1,3.21,Moderate,Millennials
18720,7.2,4.3,5.7,3.2,4.0,2.59,Moderate,Millennials
18721,6.2,1.4,7.8,2.9,4.5,2.72,Moderate,Millennials
18722,5.4,4.5,9.1,4.5,3.2,3.1,Low,Millennials
18723,6.5,1.7,9.0,1.1,4.2,3.14,High,Millennials
18724,7.9,2.2,8.5,2.0,5.5,2.9,Moderate,Millennials
18725,4.6,0.5,7.2,2.4,4.8,3.0,Moderate,Millennials
18726,6.3,4.0,6.5,0.1,1.3,3.04,Low,Millennials
18727,7.9,1.3,8.1,3.7,5.0,3.27,Moderate,Millennials
18728,5.0,1.2,8.3,1.6,5.4,3.0,High,Millennials
18729,4.2,2.7,7.1,1.9,1.9,3.23,Moderate,Millennials
18730,6.0,2.9,8.2,4.2,7.0,3.02,Moderate,Millennials
18731,6.6,1.6,7.0,0.6,3.8,2.59,Moderate,Millennials
18732,7.4,1.7,7.3,2.5,5.1,3.0,Low,Millennials
18733,6.0,2.2,7.1,1.1,6.8,2.91,Moderate,Millennials
18734,4.5,3.5,7.7,3.3,0.8,2.87,Low,Millennials
18735,6.2,1.8,7.5,1.4,5.5,2.78,High,Millennials
18736,5.4,3.5,7.4,5.0,5.7,3.77,Moderate,Millennials
18737,3.8,2.0,9.8,1.5,3.9,3.49,Low,Millennials
18738,4.4,2.9,8.3,3.8,4.8,3.78,Low,Millennials
18739,7.3,2.9,6.8,2.6,4.3,2.75,Low,Millennials
18740,6.7,3.9,9.0,3.7,5.8,2.55,High,Millennials
18741,2.7,1.2,6.9,1.6,2.6,2.97,Moderate,Millennials
18742,8.8,3.0,5.8,2.3,2.9,2.88,Low,Millennials
18743,5.0,1.8,7.7,2.4,3.8,2.98,Moderate,Millennials
18744,5.0,1.7,7.0,2.5,2.9,2.47,Low,Millennials
18745,9.9,2.0,7.8,1.5,3.5,2.81,Moderate,Millennials
18746,4.8,3.4,8.3,3.0,4.0,3.15,Low,Millennials
18747,5.2,2.7,8.5,1.6,5.8,2.87,Moderate,Millennials
18748,7.6,2.3,8.1,0.2,4.9,2.74,High,Millennials
18749,3.5,2.6,7.2,0.4,4.5,2.65,Moderate,Millennials
18750,5.9,2.6,7.1,1.9,4.6,3.39,High,Millennials
18751,6.5,1.9,7.3,3.8,2.4,3.05,High,Millennials
18752,4.9,1.2,7.7,2.1,5.1,3.18,Moderate,Millennials
18753,7.1,1.4,7.6,2.3,3.5,3.4,High,Millennials
18754,6.9,1.2,8.7,3.4,5.0,3.23,Moderate,Millennials
18755,2.2,1.8,7.5,2.2,3.6,2.8,Moderate,Millennials
18756,5.2,1.6,8.0,1.1,2.4,2.87,Low,Millennials
18757,5.1,3.4,6.9,4.2,6.1,3.46,High,Millennials
18758,8.9,0.9,8.8,2.8,5.4,2.78,High,Millennials
18759,7.8,2.6,8.7,2.4,6.1,3.36,Low,Millennials
18760,7.2,3.9,7.7,1.5,4.5,3.22,High,Millennials
18761,5.4,1.3,7.5,1.3,3.5,3.3,Low,Millennials
18762,6.0,3.4,8.7,1.5,4.5,3.08,Moderate,Millennials
18763,4.8,2.1,5.0,5.5,3.1,3.05,Moderate,Millennials
18764,7.0,2.7,7.8,1.5,4.8,2.7,Moderate,Millennials
18765,6.5,1.1,7.3,0.8,6.9,3.21,Low,Millennials
18766,4.1,1.3,8.0,2.0,2.7,2.74,Moderate,Millennials
18767,6.6,0.3,8.0,1.7,6.1,3.0,Moderate,Millennials
18768,7.2,1.3,9.6,2.9,4.9,2.85,Low,Millennials
18769,5.7,0.9,9.7,0.1,2.4,2.82,Moderate,Millennials
18770,7.3,2.0,7.1,0.7,5.2,2.71,High,Millennials
18771,5.0,1.4,8.3,0.0,5.7,2.9,Low,Millennials
18772,5.6,3.2,7.2,3.3,3.6,3.13,Moderate,Millennials
